url,bairro,aluguel,condominio,iptu,seguro_incendio,taxa_serviço,total,metragem,quarto,banheiro,vaga_carro,andar,aceita_pet,mobilia,metro_prox
https://www.quintoandar.com.br/imovel/893339540?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A587%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Perdizes,R$ 2.250,R$ 0,R$ 0,R$ 29,R$ 45,R$ 2.324,72 m²,1 quarto,2 banheiros,Sem vaga,3º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893362642?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A588%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.600,R$ 603,R$ 175,R$ 33,R$ 52,R$ 3.463,51 m²,2 quartos,1 banheiro,1 vaga,5º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893315983?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A589%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.880,R$ 457,R$ 70,R$ 37,R$ 57,R$ 3.501,40 m²,1 quarto,1 banheiro,1 vaga,6º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893362507?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A590%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 1.600,R$ 755,R$ 100,R$ 21,R$ 32,R$ 2.508,45 m²,1 quarto,1 banheiro,1 vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/892914992?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A591%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 1.300,R$ 330,R$ 0,R$ 17,R$ 26,R$ 1.673,58 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Não aceita,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893185479?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A592%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.000,R$ 575,R$ 100,R$ 26,R$ 40,R$ 2.741,75 m²,2 quartos,1 banheiro,Sem vaga,3º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893367048?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A593%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Centro Histórico de São Paulo,R$ 1.500,R$ 370,R$ 60,R$ 20,R$ 30,R$ 1.980,50 m²,1 quarto,1 banheiro,Sem vaga,5º andar,Não aceita,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893335079?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A594%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 1.450,R$ 400,R$ 0,R$ 19,R$ 29,R$ 1.898,64 m²,1 quarto,1 banheiro,1 vaga,7º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893346794?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A595%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 1.840,R$ 598,R$ 10,R$ 24,R$ 36,R$ 2.508,40 m²,1 quarto,1 banheiro,1 vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893121662?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A596%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bom Retiro,R$ 1.300,R$ 550,R$ 80,R$ 17,R$ 26,R$ 1.973,30 m²,1 quarto,1 banheiro,1 vaga,15º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893351023?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A597%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Vila Maria,R$ 1.500,R$ 220,R$ 106,R$ 20,R$ 30,R$ 1.876,70 m²,2 quartos,1 banheiro,1 vaga,1º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892861949?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A598%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Pinheiros,R$ 3.000,R$ 560,R$ 159,R$ 39,R$ 60,R$ 3.818,44 m²,1 quarto,1 banheiro,1 vaga,8º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893322671?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A599%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Cambuci,R$ 2.000,R$ 0,R$ 125,R$ 34,R$ 40,R$ 2.199,80 m²,2 quartos,1 banheiro,Sem vaga,-,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893371657?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A600%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 800,R$ 599,R$ 3,R$ 11,R$ 16,R$ 1.429,30 m²,1 quarto,1 banheiro,1 vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893270644?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A601%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Barra Funda,R$ 1.120,R$ 287,R$ 0,R$ 15,R$ 22,R$ 1.444,50 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/892999853?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A602%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Paraíso,R$ 1.834,R$ 639,R$ 82,R$ 24,R$ 36,R$ 2.615,São Paulo,São Paulo,São Paulo,São Paulo,São Paulo,49 m²,1 quarto,1 banheiro
https://www.quintoandar.com.br/imovel/893372498?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A603%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Jardim Paulista,R$ 3.300,R$ 691,R$ 150,R$ 42,R$ 66,R$ 4.249,81 m²,1 quarto,3 banheiros,1 vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893315901?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A604%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Liberdade,R$ 1.790,R$ 600,R$ 50,R$ 23,R$ 35,R$ 2.498,40 m²,1 quarto,1 banheiro,1 vaga,10º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893368342?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A605%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Pinheiros,R$ 3.000,R$ 590,R$ 216,R$ 39,R$ 60,R$ 3.905,43 m²,1 quarto,1 banheiro,1 vaga,15º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893381167?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A606%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Campos Elíseos,R$ 2.300,R$ 801,R$ 114,R$ 30,R$ 46,R$ 3.291,60 m²,2 quartos,2 banheiros,1 vaga,3º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893368834?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A607%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Jardim Paulista,R$ 2.350,R$ 440,R$ 70,R$ 30,R$ 47,R$ 2.937,60 m²,2 quartos,1 banheiro,Sem vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893231176?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A608%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 1.090,R$ 400,R$ 34,R$ 14,R$ 21,R$ 1.559,60 m²,1 quarto,1 banheiro,Sem vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893384887?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A609%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.500,R$ 620,R$ 460,R$ 32,R$ 50,R$ 3.662,49 m²,1 quarto,1 banheiro,1 vaga,3º andar,Aceita pet,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/892853206?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A610%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 2.918,R$ 560,R$ 170,R$ 37,R$ 58,R$ 3.743,60 m²,1 quarto,1 banheiro,1 vaga,11º andar,Aceita pet,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893338299?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A611%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Santa Cecília,R$ 2.200,R$ 660,R$ 124,R$ 28,R$ 44,R$ 3.056,São Paulo,São Paulo,São Paulo,São Paulo,São Paulo,48 m²,1 quarto,1 banheiro
https://www.quintoandar.com.br/imovel/893320304?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A612%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Pari,R$ 1.200,R$ 0,R$ 100,R$ 16,R$ 24,R$ 1.340,32 m²,2 quartos,1 banheiro,Sem vaga,1º andar,Não aceita,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892923217?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A613%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Aclimação,R$ 2.100,R$ 499,R$ 15,R$ 27,R$ 42,R$ 2.683,68 m²,2 quartos,1 banheiro,1 vaga,9º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893238811?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A614%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Perdizes,R$ 2.560,R$ 880,R$ 177,R$ 33,R$ 51,R$ 3.701,60 m²,2 quartos,2 banheiros,2 vagas,3º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893365464?house_tags=newAd&house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A615%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bom Retiro,R$ 1.649,R$ 309,R$ 0,R$ 21,R$ 32,R$ 2.011,80 m²,2 quartos,2 banheiros,Sem vaga,-,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893356574?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A616%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 1.360,R$ 900,R$ 50,R$ 18,R$ 27,R$ 2.355,60 m²,1 quarto,1 banheiro,Sem vaga,3º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893207732?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A617%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Perdizes,R$ 2.100,R$ 475,R$ 109,R$ 27,R$ 42,R$ 2.753,58 m²,2 quartos,1 banheiro,Sem vaga,7º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892990499?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A618%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Liberdade,R$ 600,R$ 378,R$ 24,R$ 8,R$ 12,R$ 1.022,33 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893109926?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A619%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Perdizes,R$ 2.000,R$ 810,R$ 84,R$ 26,R$ 40,R$ 2.960,34 m²,1 quarto,1 banheiro,1 vaga,10º andar,Não aceita,Mobiliado,Não próx.
https://www.quintoandar.com.br/imovel/893374828?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A620%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.500,R$ 910,R$ 46,R$ 32,R$ 50,R$ 3.538,72 m²,2 quartos,1 banheiro,1 vaga,5º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893364264?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A621%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Campos Elíseos,R$ 1.100,R$ 267,R$ 0,R$ 14,R$ 22,R$ 1.403,35 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893376385?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A622%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Canindé,R$ 4.000,R$ 0,R$ 0,R$ 67,R$ 80,R$ 4.147,150 m²,2 quartos,1 banheiro,4 vagas,-,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893354637?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A623%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Cambuci,R$ 1.600,R$ 1,R$ 28,R$ 27,R$ 32,R$ 1.688,65 m²,2 quartos,1 banheiro,Sem vaga,-,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892948016?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A204%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Itaim Bibi,R$ 8.600,R$ 1.391,R$ 497,R$ 109,R$ 172,R$ 10.770,109 m²,2 quartos,3 banheiros,2 vagas,9º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893085266?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A205%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Ipiranga,R$ 1.600,R$ 0,R$ 142,R$ 27,R$ 32,R$ 1.801,50 m²,2 quartos,1 banheiro,Sem vaga,-,Não aceita,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893363503?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A206%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Pinheiros,R$ 4.100,R$ 1.233,R$ 304,R$ 52,R$ 82,R$ 5.771,75 m²,1 quarto,2 banheiros,1 vaga,10º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893343576?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A207%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.600,R$ 575,R$ 0,R$ 33,R$ 52,R$ 3.260,36 m²,1 quarto,1 banheiro,1 vaga,2º andar,Aceita pet,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/892831591?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A208%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Vila Olímpia,R$ 1.700,R$ 1.106,R$ 218,R$ 22,R$ 34,R$ 3.080,74 m²,2 quartos,2 banheiros,1 vaga,11º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893383476?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A209%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Vila Mariana,R$ 2.200,R$ 290,R$ 338,R$ 28,R$ 44,R$ 2.900,155 m²,3 quartos,2 banheiros,Sem vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893295720?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A210%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.700,R$ 600,R$ 64,R$ 35,R$ 54,R$ 3.453,40 m²,1 quarto,1 banheiro,1 vaga,13º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893309724?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A211%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Bela Vista,R$ 1.900,R$ 398,R$ 0,R$ 25,R$ 38,R$ 2.361,35 m²,1 quarto,1 banheiro,Sem vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893270644?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A212%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Barra Funda,R$ 1.120,R$ 287,R$ 0,R$ 15,R$ 22,R$ 1.444,50 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/892919961?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A213%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Jardim da Glória,R$ 2.390,R$ 0,R$ 330,R$ 40,R$ 47,R$ 2.807,150 m²,2 quartos,1 banheiro,2 vagas,-,Não aceita,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892800105?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A214%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Vila Nova Conceição,R$ 2.220,R$ 538,R$ 0,R$ 29,R$ 44,R$ 2.831,44 m²,1 quarto,1 banheiro,1 vaga,9º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893329128?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A215%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Consolação,R$ 1.900,R$ 530,R$ 0,R$ 25,R$ 38,R$ 2.493,52 m²,1 quarto,1 banheiro,Sem vaga,7º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893379783?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A216%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Aclimação,R$ 1.850,R$ 592,R$ 123,R$ 24,R$ 37,R$ 2.626,48 m²,1 quarto,1 banheiro,1 vaga,6º andar,Não aceita,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893004063?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A217%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Jardim Paulista,R$ 2.300,R$ 774,R$ 164,R$ 30,R$ 46,R$ 3.314,55 m²,1 quarto,1 banheiro,1 vaga,3º andar,Não aceita,Sem mobília,Metrô próx.
